Product_ID,Month,Sale_Date,Sales_Rep,Region, Sales_Amount ,Quantity_Sold,Product_Category, Unit_Cost , Unit_Price ,Customer_Type,Discount,Payment_Method,Sales_Channel,Revenue
1050,July,18-07-2023,Eve,South,"6,107.78",43,Furniture,"4,834.47","4,973.38",Returning,3.00%,Bank Transfer,Online,213855.34
1012,December,15-12-2023,Bob,West,"8,821.63",13,Electronics,"2,231.66","2,596.61",Returning,9.00%,Bank Transfer,Retail,33755.93
1065,June,30-06-2023,Eve,South,"8,840.86",13,Furniture,"1,339.00","1,441.88",Returning,23.00%,Credit Card,Retail,18744.44
1054,January,24-01-2023,Bob,East,"6,624.55",22,Electronics,"4,200.08","4,647.28",Returning,11.00%,Cash,Online,102240.16
1005,November,12-11-2023,Eve,East,"2,191.20",28,Clothing,"3,592.32","3,813.48",New,7.00%,Credit Card,Retail,106777.44
1094,February,15-02-2023,Charlie,South,"8,643.67",47,Food,"3,450.36","3,557.38",New,20.00%,Credit Card,Online,167196.86
1094,January,15-01-2023,Bob,North,"8,872.33",45,Furniture,"4,470.91","4,695.54",Returning,6.00%,Cash,Retail,211299.3
1057,June,02-06-2023,Eve,East,"2,046.87",22,Food,"3,462.61","3,672.89",Returning,27.00%,Credit Card,Online,80803.58
1017,August,10-08-2023,Alice,North,"7,400.52",43,Furniture,"1,454.80","1,674.97",New,3.00%,Credit Card,Online,72023.71
1047,July,25-07-2023,Charlie,East,"2,936.54",19,Furniture,"3,484.62","3,781.55",Returning,21.00%,Credit Card,Retail,71849.45
1023,September,30-09-2023,Charlie,North,"8,046.14",8,Furniture,"1,563.78","1,829.16",Returning,15.00%,Cash,Online,14633.28
1079,August,24-08-2023,Alice,North,"9,972.66",8,Clothing,"3,808.23","3,891.62",Returning,26.00%,Bank Transfer,Online,31132.96
1085,December,06-12-2023,Eve,North,397.26,42,Electronics,"3,117.75","3,159.88",New,4.00%,Cash,Retail,132714.96
1014,August,16-08-2023,David,South,"8,983.92",26,Furniture,433.19,800.6,Returning,20.00%,Cash,Online,20815.6
1066,January,09-01-2023,Alice,North,"6,264.04",48,Clothing,"2,588.54","2,872.80",New,17.00%,Cash,Online,137894.4
1075,June,15-06-2023,Eve,North,"9,736.49",26,Furniture,"1,749.34","1,935.25",New,14.00%,Credit Card,Online,50316.5
1051,November,15-11-2023,Alice,North,"4,703.59",23,Electronics,"1,676.42","2,082.52",New,15.00%,Bank Transfer,Retail,47897.96
1038,August,02-08-2023,Alice,East,"8,489.14",43,Furniture,"3,031.17","3,231.32",Returning,22.00%,Cash,Retail,138946.76
1064,April,27-04-2023,Bob,North,717.7,13,Clothing,"1,645.51","2,045.53",Returning,28.00%,Cash,Retail,26591.89
1098,December,10-12-2023,Eve,East,"3,419.26",28,Electronics,"3,895.62","4,055.44",New,3.00%,Bank Transfer,Retail,113552.32
1038,March,13-03-2023,David,North,763.46,9,Clothing,400.42,446.11,New,1.00%,Bank Transfer,Retail,4014.99
1050,March,05-03-2023,Bob,North,"9,755.90",20,Electronics,"3,318.92","3,785.91",New,24.00%,Bank Transfer,Online,75718.2
1098,July,24-07-2023,Alice,South,"8,188.04",19,Electronics,"4,055.51","4,258.84",Returning,3.00%,Credit Card,Online,80917.96
1082,July,28-07-2023,Alice,East,"8,540.22",48,Food,"3,380.52","3,778.94",Returning,30.00%,Bank Transfer,Online,181389.12
1030,March,13-03-2023,Alice,North,"9,385.86",39,Food,"2,511.28","2,658.06",New,19.00%,Credit Card,Retail,103664.34
1079,October,04-10-2023,Eve,East,942.52,12,Food,"4,754.02","5,080.74",New,20.00%,Cash,Online,60968.88
1091,October,01-10-2023,Eve,East,"3,917.42",15,Electronics,"1,534.70","1,972.62",Returning,6.00%,Credit Card,Retail,29589.3
1051,November,16-11-2023,Bob,West,803.25,31,Furniture,144.88,175.29,New,7.00%,Bank Transfer,Online,5433.99
1063,December,04-12-2023,David,South,"2,186.85",14,Clothing,"2,188.35","2,605.36",Returning,20.00%,Credit Card,Retail,36475.04
1098,January,01-01-2024,Bob,South,"2,370.72",11,Clothing,213.41,503.36,Returning,27.00%,Bank Transfer,Online,5536.96
1052,April,05-04-2023,Charlie,South,"4,744.16",26,Clothing,"4,771.99","5,079.65",New,29.00%,Credit Card,Online,132070.9
1038,June,15-06-2023,Alice,West,"2,758.77",42,Food,"1,089.09","1,355.44",New,6.00%,Cash,Retail,56928.48
1097,February,01-02-2023,Alice,West,"1,099.68",27,Electronics,"3,955.19","4,393.68",Returning,4.00%,Credit Card,Online,118629.36
1088,January,11-01-2023,Alice,South,"1,758.16",11,Food,"3,884.13","3,915.41",Returning,2.00%,Cash,Online,43069.51
1079,October,28-10-2023,Bob,West,"1,558.03",38,Furniture,"1,127.76","1,265.66",Returning,26.00%,Bank Transfer,Retail,48095.08
1030,August,05-08-2023,Bob,West,"9,733.46",34,Electronics,"3,125.07","3,564.19",Returning,9.00%,Cash,Online,121182.46
1051,October,16-10-2023,Alice,West,"7,617.00",43,Clothing,287.99,666.64,Returning,0.00%,Bank Transfer,Online,28665.52
1081,April,12-04-2023,Bob,South,"9,680.84",19,Food,"2,443.69","2,462.34",New,7.00%,Bank Transfer,Retail,46784.46
1005,September,24-09-2023,Eve,South,"4,453.43",6,Food,122.5,385.83,Returning,10.00%,Cash,Retail,2314.98
1029,August,02-08-2023,Eve,South,"2,855.85",46,Furniture,"4,609.66","4,879.15",Returning,30.00%,Cash,Retail,224440.9
1004,June,28-06-2023,Bob,West,"8,003.10",38,Furniture,"4,881.63","5,088.06",Returning,16.00%,Credit Card,Retail,193346.28
1010,March,29-03-2023,Alice,South,"3,329.91",49,Food,"1,150.30","1,306.02",New,6.00%,Credit Card,Retail,63994.98
1056,February,10-02-2023,Bob,West,"3,063.90",42,Furniture,"1,080.12","1,424.17",New,10.00%,Cash,Online,59815.14
1017,March,17-03-2023,Bob,North,"2,401.81",28,Clothing,"3,780.91","3,892.73",Returning,10.00%,Cash,Retail,108996.44
1074,February,15-02-2023,Bob,West,"1,383.82",1,Furniture,"1,304.23","1,705.71",Returning,1.00%,Cash,Retail,1705.71
1017,June,09-06-2023,Charlie,East,"2,638.98",35,Furniture,"4,480.63","4,884.12",New,4.00%,Cash,Online,170944.2
1084,March,21-03-2023,Eve,South,"3,617.67",40,Food,"2,890.95","3,104.43",New,21.00%,Bank Transfer,Online,124177.2
1088,November,06-11-2023,David,South,"6,772.54",8,Food,"1,786.35","1,935.29",New,4.00%,Cash,Online,15482.32
1069,March,27-03-2023,David,East,719.39,47,Electronics,"4,171.83","4,320.93",New,7.00%,Cash,Online,203083.71
1034,April,02-04-2023,Charlie,West,"2,184.02",7,Electronics,"2,492.36","2,738.68",Returning,11.00%,Cash,Online,19170.76
1006,May,28-05-2023,Bob,North,"8,109.33",11,Food,"4,562.58","4,925.17",New,23.00%,Cash,Retail,54176.87
1053,June,10-06-2023,Charlie,East,"1,554.53",39,Furniture,"4,643.67","4,829.52",Returning,17.00%,Bank Transfer,Online,188351.28
1066,July,21-07-2023,Charlie,East,"3,492.19",4,Furniture,868.83,"1,177.75",Returning,21.00%,Credit Card,Retail,4711
1077,August,30-08-2023,Alice,West,"8,660.12",25,Electronics,61.5,258.92,New,17.00%,Credit Card,Online,6473
1043,December,19-12-2023,Eve,South,"1,633.76",12,Electronics,"4,920.46","5,079.68",New,21.00%,Credit Card,Retail,60956.16
1075,January,02-01-2023,David,West,919.09,26,Electronics,"4,535.38","4,557.56",New,0.00%,Credit Card,Online,118496.56
1023,August,13-08-2023,Bob,East,"4,896.93",38,Clothing,324.45,336.37,New,28.00%,Credit Card,Retail,12782.06
1055,October,16-10-2023,David,East,"3,093.95",46,Clothing,"4,173.52","4,294.85",Returning,3.00%,Bank Transfer,Retail,197563.1
1080,August,21-08-2023,David,South,"5,677.74",12,Electronics,"2,316.13","2,525.27",Returning,12.00%,Credit Card,Retail,30303.24
1095,March,18-03-2023,Eve,South,"8,057.67",43,Furniture,"1,331.86","1,758.98",Returning,23.00%,Bank Transfer,Retail,75636.14
1075,April,26-04-2023,David,South,"1,457.77",37,Electronics,"4,399.80","4,801.06",New,13.00%,Bank Transfer,Retail,177639.22
1016,June,03-06-2023,David,West,"5,848.92",46,Clothing,"1,023.50","1,164.41",Returning,28.00%,Credit Card,Retail,53562.86
1008,April,13-04-2023,Charlie,South,"5,104.54",24,Furniture,"4,739.13","4,868.95",New,14.00%,Credit Card,Retail,116854.8
1004,July,13-07-2023,Eve,East,"1,526.38",16,Clothing,"1,067.83","1,189.22",Returning,26.00%,Credit Card,Retail,19027.52
1004,June,15-06-2023,Alice,East,"6,277.59",13,Furniture,"3,087.73","3,263.96",New,24.00%,Cash,Retail,42431.48
1056,December,25-12-2023,Bob,North,"2,809.04",25,Clothing,"1,154.28","1,408.40",Returning,29.00%,Bank Transfer,Retail,35210
1025,March,31-03-2023,David,West,"4,929.56",4,Furniture,"2,751.06","2,976.01",Returning,28.00%,Credit Card,Online,11904.04
1067,June,23-06-2023,Bob,North,914.5,11,Furniture,"3,435.68","3,552.63",New,27.00%,Cash,Retail,39078.93
1096,May,02-05-2023,Alice,East,"4,649.88",32,Furniture,991.63,"1,065.55",Returning,22.00%,Bank Transfer,Retail,34097.6
1067,May,23-05-2023,Bob,North,"3,133.99",49,Furniture,"2,628.38","2,644.54",Returning,11.00%,Cash,Online,129582.46
1027,April,16-04-2023,Alice,East,"8,241.57",7,Food,"2,371.85","2,457.29",New,3.00%,Cash,Retail,17201.03
1093,November,01-11-2023,Charlie,North,664.09,46,Clothing,401.64,757.26,New,21.00%,Credit Card,Retail,34833.96
1032,December,26-12-2023,David,South,"4,244.21",11,Clothing,"4,100.62","4,230.00",New,29.00%,Bank Transfer,Online,46530
1050,November,13-11-2023,Alice,North,"4,638.47",28,Food,"1,711.63","1,951.24",New,22.00%,Cash,Online,54634.72
1061,May,03-05-2023,Bob,South,"7,277.56",41,Furniture,"2,894.18","3,193.92",New,28.00%,Bank Transfer,Retail,130950.72
1051,January,09-01-2023,David,South,"5,785.45",23,Furniture,"2,598.18","3,042.73",Returning,24.00%,Credit Card,Online,69982.79
1019,September,19-09-2023,Charlie,West,"6,705.40",45,Clothing,"2,590.64","3,036.18",New,5.00%,Bank Transfer,Retail,136628.1
1021,March,14-03-2023,David,South,"7,792.79",23,Food,580.75,956.16,Returning,7.00%,Cash,Retail,21991.68
1005,December,25-12-2023,Alice,South,"8,635.81",28,Furniture,"2,146.24","2,173.47",Returning,10.00%,Cash,Retail,60857.16
1082,August,11-08-2023,Charlie,North,"3,207.37",43,Furniture,"2,289.22","2,581.00",New,5.00%,Bank Transfer,Online,110983
1092,February,10-02-2023,Bob,East,"5,426.42",47,Furniture,"3,681.53","4,076.96",Returning,17.00%,Cash,Retail,191617.12
1042,July,23-07-2023,Charlie,West,"8,417.07",26,Electronics,"4,208.09","4,226.56",Returning,29.00%,Cash,Retail,109890.56
1061,September,21-09-2023,Charlie,South,"9,895.57",25,Food,"2,747.66","3,027.01",New,23.00%,Cash,Online,75675.25
1022,November,24-11-2023,Eve,West,"8,906.24",29,Furniture,479.58,909.88,Returning,13.00%,Credit Card,Retail,26386.52
1021,June,27-06-2023,Charlie,North,"3,777.53",19,Electronics,"1,222.40","1,464.71",New,0.00%,Credit Card,Retail,27829.49
1070,December,14-12-2023,Charlie,South,"2,032.15",33,Food,866.42,878.43,New,9.00%,Cash,Retail,28988.19
1001,November,14-11-2023,David,North,"4,944.99",36,Furniture,666.84,682.24,New,16.00%,Bank Transfer,Retail,24560.64
1005,March,25-03-2023,Bob,West,"7,442.25",14,Clothing,"1,861.20","2,075.35",Returning,10.00%,Credit Card,Retail,29054.9
1012,November,14-11-2023,David,North,"4,976.43",14,Electronics,"1,185.50","1,271.45",Returning,3.00%,Bank Transfer,Retail,17800.3
1090,April,21-04-2023,David,West,"4,883.49",35,Electronics,"1,130.60","1,466.18",Returning,13.00%,Cash,Online,51316.3
1046,September,08-09-2023,Alice,North,"8,398.48",30,Furniture,320.73,678.04,Returning,8.00%,Cash,Retail,20341.2
1034,January,07-01-2023,David,West,"3,677.90",28,Furniture,137.47,234.63,New,27.00%,Bank Transfer,Retail,6569.64
1049,March,25-03-2023,Eve,East,"8,611.97",17,Electronics,558.7,"1,004.08",Returning,3.00%,Credit Card,Online,17069.36
1078,July,27-07-2023,Eve,North,"4,127.37",3,Clothing,902.38,"1,128.91",New,1.00%,Bank Transfer,Retail,3386.73
1090,November,10-11-2023,Alice,North,"3,349.51",16,Clothing,"2,183.37","2,263.36",Returning,0.00%,Bank Transfer,Retail,36213.76
1045,January,22-01-2023,Bob,East,"4,594.50",46,Food,"2,577.08","2,961.56",Returning,10.00%,Cash,Online,136231.76
1027,January,03-01-2023,Bob,East,"7,648.22",30,Furniture,745.93,"1,143.02",Returning,20.00%,Credit Card,Online,34290.6
1073,May,07-05-2023,David,North,"1,347.42",29,Clothing,"2,152.68","2,475.93",Returning,22.00%,Bank Transfer,Online,71801.97
1026,October,24-10-2023,David,East,"2,044.55",45,Food,"1,741.66","2,169.86",Returning,14.00%,Credit Card,Online,97643.7
1047,July,07-07-2023,David,South,"9,519.30",15,Clothing,957.95,"1,329.26",New,21.00%,Cash,Online,19938.9
1086,December,28-12-2023,Bob,West,"1,837.37",46,Furniture,83.86,526.14,Returning,11.00%,Credit Card,Online,24202.44
1056,January,14-01-2023,Charlie,West,"5,720.50",25,Food,"2,361.74","2,584.35",Returning,20.00%,Cash,Online,64608.75
1094,January,12-01-2023,Eve,West,"5,835.21",38,Food,"3,443.98","3,820.30",Returning,1.00%,Credit Card,Retail,145171.4
1063,March,28-03-2023,Charlie,South,"4,947.28",42,Food,"1,170.07","1,669.95",Returning,12.00%,Bank Transfer,Retail,70137.9
1048,January,12-01-2023,Charlie,East,"6,482.98",47,Clothing,702.44,"1,067.66",New,24.00%,Cash,Retail,50180.02
1061,January,25-01-2023,Bob,East,"2,375.28",38,Furniture,"4,440.86","4,506.81",Returning,24.00%,Bank Transfer,Online,171258.78
1081,October,28-10-2023,Charlie,North,"5,571.36",23,Food,"1,411.37","1,675.35",New,21.00%,Cash,Retail,38533.05
1026,August,31-08-2023,Alice,East,"3,784.52",25,Electronics,"1,156.88","1,454.68",Returning,6.00%,Credit Card,Online,36367
1036,May,02-05-2023,David,North,"6,650.51",42,Furniture,"4,292.63","4,387.99",New,7.00%,Credit Card,Retail,184295.58
1001,May,27-05-2023,Alice,South,"1,498.11",7,Electronics,"4,094.68","4,576.50",New,30.00%,Cash,Retail,32035.5
1008,February,24-02-2023,Eve,West,"5,751.69",22,Electronics,"2,269.32","2,365.35",New,3.00%,Cash,Retail,52037.7
1099,August,26-08-2023,David,West,"1,934.18",17,Food,"2,471.73","2,568.73",New,5.00%,Cash,Retail,43668.41
1052,December,22-12-2023,Charlie,West,"2,858.57",18,Food,"1,127.86","1,586.29",New,4.00%,Credit Card,Online,28553.22
1079,June,22-06-2023,Eve,East,"2,265.23",49,Clothing,437.59,675.54,Returning,10.00%,Cash,Online,33101.46
1047,August,09-08-2023,David,North,"1,910.09",41,Clothing,"2,888.49","2,929.45",New,6.00%,Cash,Retail,120107.45
1056,April,29-04-2023,Charlie,North,"8,274.54",10,Clothing,536.81,839.92,Returning,15.00%,Bank Transfer,Online,8399.2
1086,November,05-11-2023,Alice,South,"2,928.50",10,Furniture,"2,273.91","2,578.80",New,14.00%,Cash,Online,25788
1014,July,02-07-2023,David,East,"9,278.53",7,Clothing,"4,705.46","4,747.07",New,27.00%,Bank Transfer,Retail,33229.49
1090,October,15-10-2023,Charlie,South,"9,702.27",48,Electronics,"4,766.53","5,253.07",Returning,1.00%,Bank Transfer,Online,252147.36
1028,November,03-11-2023,Alice,North,"5,755.48",38,Clothing,"1,234.69","1,511.26",New,10.00%,Bank Transfer,Online,57427.88
1087,October,27-10-2023,Eve,North,"1,515.71",27,Food,"3,139.36","3,423.66",New,18.00%,Credit Card,Online,92438.82
1078,March,23-03-2023,Eve,West,"3,808.03",33,Clothing,"2,396.68","2,661.54",New,18.00%,Bank Transfer,Online,87830.82
1088,July,30-07-2023,Eve,East,"7,997.55",1,Furniture,"4,384.64","4,693.90",New,14.00%,Cash,Retail,4693.9
1002,May,30-05-2023,Eve,North,"3,737.17",44,Furniture,"1,393.58","1,533.09",Returning,24.00%,Credit Card,Retail,67455.96
1026,February,06-02-2023,Bob,West,961.47,34,Electronics,68.33,219.08,New,2.00%,Credit Card,Online,7448.72
1014,December,18-12-2023,David,East,"5,612.17",4,Furniture,854.68,"1,115.24",New,24.00%,Credit Card,Retail,4460.96
1059,November,08-11-2023,David,South,"8,466.70",17,Clothing,"1,780.14","2,185.42",Returning,15.00%,Credit Card,Retail,37152.14
1056,December,27-12-2023,Bob,East,"7,979.67",4,Food,"1,612.82","1,647.25",Returning,4.00%,Credit Card,Retail,6589
1007,February,28-02-2023,Charlie,East,"1,833.72",43,Furniture,"3,967.25","4,272.92",New,27.00%,Credit Card,Online,183735.56
1003,May,11-05-2023,Charlie,North,"6,760.37",26,Electronics,"3,418.78","3,824.10",New,19.00%,Credit Card,Online,99426.6
1023,July,21-07-2023,Eve,North,"2,282.99",4,Clothing,"1,532.80","1,619.69",Returning,5.00%,Bank Transfer,Retail,6478.76
1018,August,31-08-2023,Alice,East,"2,260.25",1,Electronics,"2,315.83","2,333.19",New,1.00%,Cash,Retail,2333.19
1038,February,04-02-2023,Charlie,North,"8,753.31",7,Furniture,523.02,686.25,Returning,4.00%,Cash,Online,4803.75
1099,April,03-04-2023,Alice,North,"2,571.72",30,Furniture,"4,495.82","4,794.01",New,18.00%,Bank Transfer,Retail,143820.3
1015,July,26-07-2023,David,North,"2,706.15",9,Electronics,"4,680.35","4,758.11",Returning,5.00%,Bank Transfer,Online,42822.99
1064,December,19-12-2023,Alice,West,106.47,35,Clothing,"4,900.03","5,118.83",Returning,7.00%,Credit Card,Retail,179159.05
1089,November,28-11-2023,David,West,"8,719.62",8,Furniture,"4,349.34","4,629.98",Returning,1.00%,Credit Card,Online,37039.84
1028,November,01-11-2023,Bob,East,"7,946.69",24,Food,911.11,"1,214.56",New,22.00%,Bank Transfer,Online,29149.44
1074,December,16-12-2023,Bob,North,"6,310.56",19,Furniture,278.67,423.13,New,24.00%,Credit Card,Online,8039.47
1039,August,01-08-2023,Eve,West,"7,527.63",36,Clothing,"2,919.00","3,125.01",New,24.00%,Cash,Online,112500.36
1057,June,08-06-2023,Charlie,East,"1,605.28",43,Furniture,"4,567.39","4,958.78",New,4.00%,Cash,Retail,213227.54
1017,January,24-01-2023,Eve,North,"4,637.40",27,Electronics,927.89,"1,399.09",Returning,27.00%,Credit Card,Online,37775.43
1086,October,20-10-2023,David,South,"3,577.07",32,Furniture,84.86,517.18,Returning,20.00%,Credit Card,Retail,16549.76
1090,January,04-01-2023,Eve,North,"1,028.39",14,Furniture,"4,037.21","4,323.71",Returning,27.00%,Credit Card,Online,60531.94
1044,August,08-08-2023,Alice,North,"4,912.69",18,Clothing,430.14,641.18,New,13.00%,Cash,Online,11541.24
1025,December,30-12-2023,David,West,"9,215.32",28,Electronics,"2,097.84","2,270.99",New,13.00%,Credit Card,Retail,63587.72
1017,January,20-01-2023,Bob,East,496.59,29,Clothing,"3,410.49","3,481.72",New,24.00%,Bank Transfer,Retail,100969.88
1013,June,01-06-2023,Charlie,East,"2,985.46",16,Furniture,"1,222.15","1,284.36",Returning,3.00%,Credit Card,Retail,20549.76
1084,February,19-02-2023,David,West,"2,154.66",35,Food,465.61,812.91,New,16.00%,Bank Transfer,Online,28451.85
1025,June,26-06-2023,David,North,"2,457.65",47,Furniture,"3,861.61","3,998.91",New,25.00%,Credit Card,Online,187948.77
1068,April,06-04-2023,Alice,South,"9,093.50",31,Clothing,"3,169.37","3,304.15",Returning,25.00%,Credit Card,Retail,102428.65
1010,April,15-04-2023,Charlie,North,"4,733.88",4,Food,"4,943.03","5,442.15",Returning,29.00%,Cash,Online,21768.6
1067,September,07-09-2023,Bob,North,"4,716.36",37,Clothing,"1,754.32","1,856.40",New,21.00%,Bank Transfer,Retail,68686.8
1018,April,27-04-2023,David,South,"7,629.70",17,Clothing,355.72,438.27,Returning,6.00%,Bank Transfer,Online,7450.59
1100,December,20-12-2023,David,West,"1,629.47",39,Electronics,"3,685.03","3,743.39",New,1.00%,Bank Transfer,Online,145992.21
1086,August,16-08-2023,Alice,East,"4,923.93",48,Food,"2,632.58","2,926.68",Returning,14.00%,Cash,Online,140480.64
